"tweet_id","airline_sentiment","airline_sentiment_confidence","negativereason","negativereason_confidence","airline","airline_sentiment_gold","name","negativereason_gold","retweet_count","text","tweet_coord","tweet_created","tweet_location","user_timezone"
"569741221783957504","negative","1.0","Flight Booking Problems","0.6767","Virgin America","","usagibrian","","0","@VirginAmerica And now the flight Flight Booking Problems site is totally down. Folks, what is the problem?","","2015-02-22T22:11:07-08:00","San Francisco CA","Pacific Time"
"569737603617943552","negative","1.0","Customer Service Issue","0.6527","Virgin America","","KindofLuke","","0","@VirginAmerica I like the customer service but a 40 min delay just for connecting passengers seems too long. VA370","","2015-02-22T21:56:44-08:00","",""
"569714127792254976","positive","1.0","","","Virgin America","","ptbrodie","","0","@VirginAmerica thanks to your outstanding NYC-JFK crew who moved mountains to get me home to San Francisco tonight!","","2015-02-22T20:23:27-08:00","San Francisco",""
"569675144353828864","positive","1.0","","","Virgin America","","cheryleng","","0","@VirginAmerica you have the absolute best team and customer service ever.  Every time I fly with you I'm delighted.  Thank you!","[33.9469039, -118.40716847]","2015-02-22T17:48:33-08:00","","Pacific Time"
"569674358135914496","neutral","1.0","","","Virgin America","","HishamSharaby","","0","@VirginAmerica Do you provide complimentary upgrades to first class, if there are available seats?","","2015-02-22T17:45:25-08:00","New York","Eastern Time"
"569666477265018881","negative","0.6703","Customer Service Issue","0.6703","Virgin America","","ChrisFordisHere","","0","@VirginAmerica i need to change my flight thats scheduled in 9 hours and 120 min wait time on phone. Im calling intern. Help!!","[51.04345575, -114.06071363]","2015-02-22T17:14:06-08:00","NYC","Tehran"
"569652497947734017","positive","1.0","","","Virgin America","","JKF1897","","0","@VirginAmerica completely awesome experience last month BOS-LAS nonstop. Thanks for such an awesome flight and depart time. #VAbeatsJblue","","2015-02-22T16:18:33-08:00","",""
"569649116487290880","neutral","1.0","","","Virgin America","","F6x","","0","@VirginAmerica How can I watch the #Oscars2015 on my JFK-&gt;SFO flight?","[40.64662464, -73.77090177]","2015-02-22T16:05:07-08:00","San Francisco, CA","Pacific Time"
"569643262459269120","neutral","0.6535","","0.0","Virgin America","","lawyang588","","0","@VirginAmerica is flight 882 Cancelled Flightled and what do I do if it is?","","2015-02-22T15:41:51-08:00","",""
"569642845516275712","negative","1.0","Customer Service Issue","0.6448","Virgin America","","melokudo","","0","@VirginAmerica you are failing your customers because your check in process does not link to TSA pre-check.","","2015-02-22T15:40:12-08:00","","Eastern Time"
"569634318349246464","negative","1.0","Can't Tell","1.0","Virgin America","","ChrysiChrysic","","0","@VirginAmerica @FiDiFamilies us too! Terrible airline! Just gave us a hotel hotline number and said sorry","","2015-02-22T15:06:19-08:00","",""
"569633630978310145","neutral","1.0","","","Virgin America","","nikkisixxfan93","","0","@VirginAmerica has flight number 276 from SFO to Cabo San Lucas arrived yet?","","2015-02-22T15:03:35-08:00","Sacramento,California","Pacific Time"
"569633279546036224","negative","1.0","Cancelled Flight","0.6875","Virgin America","","ChrysiChrysic","","0","@VirginAmerica @ChrysiChrysic your assistance yesterday when u Cancelled Flightled our flight was to give us a hotel hotline  Shame on you!","","2015-02-22T15:02:11-08:00","",""
"569630092273410048","negative","1.0","Late Flight","1.0","Virgin America","","MOCBlogger","","0","@VirginAmerica Another delayed flight? #likingyoulessandless","","2015-02-22T14:49:31-08:00","San Diego","Alaska"
"569627480425766912","negative","1.0","Customer Service Issue","1.0","Virgin America","","tfaz","","0","@VirginAmerica I need to register a service dog for a first class ticket from SFO &gt; Dulles. The phone queue is an hour or longer. Pls advise","","2015-02-22T14:39:09-08:00","Oakland, California","Pacific Time"
"569625739231948800","positive","1.0","","","Virgin America","","lisaptv","","1","@virginamerica you ROCK for making it so I can watch #Oscars on my flight!! #redcarpet #oscars #oscars2015","","2015-02-22T14:32:14-08:00","","Mountain Time"
"569625609799774208","neutral","1.0","","","Virgin America","","dropapp","","0","@VirginAmerica, @reallytallchris dropped a track on you... https://t.co/zv2pt6TRK9","","2015-02-22T14:31:43-08:00","",""
"569620102389350401","positive","0.7011","","","Virgin America","","HollywoodHotMom","","0","@VirginAmerica always!!! Xoxo","","2015-02-22T14:09:50-08:00","All Over!","Pacific Time"
"569619569372823552","negative","1.0","Flight Booking Problems","1.0","Virgin America","","GoShar2012","","0","@VirginAmerica why can't we book seats on your flights when we buy them or even during check in? Creates so much anxiety! #frustrated","","2015-02-22T14:07:43-08:00","Providence, RI","Eastern Time"
"569618527948115968","negative","0.6543","Flight Attendant Complaints","0.3562","Virgin America","","MOCBlogger","","0","@VirginAmerica You'd think paying an extra $100 bucks RT for luggage might afford you hiring an extra hand at @sfo #lame","","2015-02-22T14:03:34-08:00","San Diego","Alaska"
"569616490380439552","positive","1.0","","","Virgin America","","SkateMamas","","0","@VirginAmerica best customer service rep in the world! #irmafromDallas takes the cake!!!","","2015-02-22T13:55:28-08:00","Los Angeles, CA",""
"569615109363929088","neutral","0.355","","0.0","Virgin America","","FiDiFamilies","","0","@VirginAmerica Can you find us a flt out of LAX that is sooner than midnight on Monday? That would be great customer service 😃","","2015-02-22T13:49:59-08:00","New York City","Eastern Time"
"569614365755899905","negative","0.6889","Late Flight","0.6889","Virgin America","","jarrydosborne","","0","@VirginAmerica please provide status for flight 769.  I cant imagine it's on time as the Web indicates  dude to weather here and/or Dallas","","2015-02-22T13:47:02-08:00","New York","Eastern Time"
"569614024578600960","positive","1.0","","","Virgin America","","HollywoodHotMom","","0","@VirginAmerica you have amazing staff &amp; super helpful as I just ran the @WaltDisneyWorld #PrincessHalf they have spoiled me with comfort!!!","","2015-02-22T13:45:41-08:00","All Over!","Pacific Time"
"569609971383586817","negative","1.0","Cancelled Flight","1.0","Virgin America","","mlorenzen","","0","@VirginAmerica I paid the premium to fly you across the country, you Cancelled Flight my flight and offer no check fee or upgrade love? Sad face :(","","2015-02-22T13:29:34-08:00","iPhone: 29.741360,-90.131523","Pacific Time"
"569608328998887424","negative","0.679","Flight Booking Problems","0.3684","Virgin America","","Tyler_Starrine","","0","@VirginAmerica question: is it not possible to book a seat for an infant under 2? It's not giving me the option but we want a seat for him.","","2015-02-22T13:23:03-08:00","Los Angeles","Pacific Time"
"569599867716132864","positive","1.0","","","Virgin America","","jessicajaymes","","2","Always have it together!!! You're welcome! RT @VirginAmerica: @jessicajaymes You're so welcome.","[33.94652852, -118.40766257]","2015-02-22T12:49:25-08:00","hollywood, california","Pacific Time"
"569596445680115712","positive","1.0","","","Virgin America","","livingfitly","","0","@virginamerica #flight home to #dc #sunset #globe in' #backtowinter back to #work! #refreshed http://t.co/VX9vBCTdLf","","2015-02-22T12:35:49-08:00","Washington, DC","Eastern Time"
"569596097540132864","negative","1.0","Damaged Luggage","0.6501","Virgin America","","khartline","","0",".@VirginAmerica I don't understand why you need a DM to give me an answer on if you have a damaged luggage policy.","","2015-02-22T12:34:26-08:00","Las Vegas","Pacific Time"
"569594386066984960","negative","1.0","Damaged Luggage","1.0","Virgin America","","khartline","","0",".@VirginAmerica does that mean you don't have a policy for destroyed luggage?","","2015-02-22T12:27:38-08:00","Las Vegas","Pacific Time"
"569586660909973504","neutral","1.0","","","Virgin America","","MACRoxburgh","","0","@VirginAmerica is there special assistance if I travel alone w/2 kids and 1 infant? Priority boarding?","","2015-02-22T11:56:57-08:00","","Atlantic Time"
"569580805036453888","positive","1.0","","","Virgin America","","paulnakada","","0","@VirginAmerica thank you for checking in. tickets are purchased and customer is happy ;-)","","2015-02-22T11:33:40-08:00","San Francisco","Pacific Time"
"569575679722786816","neutral","1.0","","","Virgin America","","wildcatdad","","0","@VirginAmerica is your website ever coming back online?","","2015-02-22T11:13:18-08:00","",""
"569575003248676864","neutral","0.6732","","0.0","Virgin America","","RheaThurman1","","0","@VirginAmerica  - Is Flight 713 from Love Field to SFO definitely Cancelled Flightled for Monday, February 23?","","2015-02-22T11:10:37-08:00","",""
"569574973662232576","neutral","1.0","","","Virgin America","","Osiris91780","","0","@VirginAmerica Is flight 0769 out of LGA to DFW on time?","","2015-02-22T11:10:30-08:00","",""
"569574961158815745","neutral","1.0","","","Virgin America","","HeatherWhoo","","0","@VirginAmerica my drivers license is expired by a little over a month. Can I fly Friday morning using my expired license?","","2015-02-22T11:10:27-08:00","",""
"569572942381649920","negative","1.0","Customer Service Issue","0.6983","Virgin America","","paulnakada","","0","@VirginAmerica having problems Flight Booking Problems on the web site. keeps giving me an error and to contact by phone.  phone is 30 minute wait.","","2015-02-22T11:02:26-08:00","San Francisco","Pacific Time"
"569572740723712001","negative","0.6593","Cancelled Flight","0.6593","Virgin America","","RampantSmashing","","0","@VirginAmerica How do I reschedule my Cancelled Flightled flights online? The change button is greyed out!","","2015-02-22T11:01:38-08:00","CA",""
"569566981835218944","negative","1.0","Flight Booking Problems","0.6556","Virgin America","","intlwriter","","0","@VirginAmerica I rang, but there is a wait for 35 minutes!! I can book the same ticket through a vendor, fix your site","","2015-02-22T10:38:45-08:00","@ the moment in New Delhi","Pacific Time"
"569564853460807680","negative","1.0","Late Flight","0.3571","Virgin America","","finslippy","","0","@VirginAmerica got a flight  for 4:50 today..,checked my email and its for 4;50 TOMORROW. This is unacceptable.","","2015-02-22T10:30:17-08:00","Brooklyn","Eastern Time"
"569564610837086209","negative","1.0","Cancelled Flight","1.0","Virgin America","","finslippy","","0","@VirginAmerica our flight into lga was Cancelled Flighted. We're stuck in Dallas. I called to reschedule, told I could get a flight for today...","","2015-02-22T10:29:19-08:00","Brooklyn","Eastern Time"
"569562202405019650","negative","1.0","Bad Flight","1.0","Virgin America","","Gr8Fratsby","","0","@virginamerica why don't any of the pairings include red wine?! Only white is offered :( #redwineisbetter","","2015-02-22T10:19:45-08:00","Washington, DC","Eastern Time"
"569541127340040192","negative","0.6517","Customer Service Issue","0.3371","Virgin America","","sbaaronson","","0","@VirginAmerica is the website down?","","2015-02-22T08:56:00-08:00","Los Angeles",""
"569540405676654592","negative","0.68","Customer Service Issue","0.35","Virgin America","","jonesbasf","","0","@VirginAmerica - Your site seems a little wonked right now. May want to have a look. Tried on two browsers. No CSS? http://t.co/8qsQMM7KF2","","2015-02-22T08:53:08-08:00","",""
"569494748341407744","negative","1.0","Customer Service Issue","0.7002","Virgin America","","Gr8Fratsby","","0","@VirginAmerica I'm disappointed that the agent at the designated silver status check in line @Dulles_Airport closed to assist all pasengers","","2015-02-22T05:51:43-08:00","Washington, DC","Eastern Time"
"569482263345307648","neutral","1.0","","","Virgin America","","NewsSWA","","0","@VirginAmerica Plans to Include Austin to its Dallas Route - TopNews Arab #Emirates http://t.co/aqZWecOkk2","","2015-02-22T05:02:06-08:00","FL410","Sydney"
"569477692166316033","negative","1.0","Customer Service Issue","1.0","Virgin America","","CSHangover","","0","@VirginAmerica Is it normal to receive no reply from Central Baggage #baggageissues #smh","","2015-02-22T04:43:56-08:00","Tokyo","Irkutsk"
"569461469042966528","negative","1.0","longlines","0.6818","Virgin America","","girlphotophilly","","0","@VirginAmerica at Logan airport and waiting to checkin for my 9am flight. Checkin desk not open !!!!! Why?!","","2015-02-22T03:39:28-08:00","Philadelphia, Pa","Eastern Time"
"569459618881019905","neutral","1.0","","","Virgin America","","NewsSWA","","0","@VirginAmerica to jump into the Dallas-Austin market - @Dallas_News http://t.co/EwwGi97gdx","","2015-02-22T03:32:07-08:00","FL410","Sydney"
"569452063920226304","neutral","1.0","","","Virgin America","","NewsSWA","","0","@VirginAmerica Beats EPS Views, Takes On #SouthwestAir VA LUV - Investor's Business Daily http://t.co/FLwmGDAHxu","","2015-02-22T03:02:06-08:00","FL410","Sydney"
"569447071910105089","neutral","1.0","","","Virgin America","","Graemelodge5545","","0","@VirginAmerica Lister to my show my on Monday 1230 130","","2015-02-22T02:42:16-08:00","",""
"569429411646156800","neutral","1.0","","","Virgin America","","NewsSWA","","0","@VirginAmerica to begin Dallas-Austin #flights in April - 88.9 KETR http://t.co/SSUVWwkyHH","","2015-02-22T01:32:05-08:00","FL410","Sydney"
"569369239183872000","negative","1.0","Can't Tell","0.6629999999999999","Virgin America","","Boards707","","0","@VirginAmerica congrats, you just got all my business from EWR to SFO/LAX. Fuck you @united fl1289 SFO/EWR was the clincher...","","2015-02-21T21:32:59-08:00","Belmar, NJ","Eastern Time"
