"Company","Time","Financial Distress","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","x36","x37","x38","x39","x40","x41","x42","x43","x44","x45","x46","x47","x48","x49","x50","x51","x52","x53","x54","x55","x56","x57","x58","x59","x60","x61","x62","x63","x64","x65","x66","x67","x68","x69","x70","x71","x72","x73","x74","x75","x76","x77","x78","x79","x80","x81","x82","x83"
"5","1","0.07455","1.2101","0.11839","0.76603","0.72283","0.15688","0.15207","0.32132","0.16379","0.50601","0.08407","0.87597","18.948","0.23397","3.274","3.8539","0.21704","0.88644","0.021469","0.011454","0.029657","0.82518","7.3789","0.25563","0.72391","1359.3","13.954","4.7534","0.09832","0.042122","0.23261","10.197","0.3218","0.94501","1.1909","93.412","0.13516","0.18003","0.029701","0.27515","0.09796","3.0894","0.11961","2.3884","1.2086","0.64994","0.15455","3.2918","2686.3","3.094","0.74437","13.629","0.23566","0.18478","272.73","0.056431","0.60698","0.054837","0.0021086","0.0029172","0.18865","7.1241","15.381","3.2702","17.872","34.692","30.087","12.8","7991.4","364.95","15.8","61.476","4","36","85.437","27.07","26.102","16.0","16.0","0.2","23","0.96524","12","37"
"5","2","0.0038233","1.1486","0.1512","0.78187","0.72707","0.19198","0.11208","0.48278","0.20795","0.69316","0.011331","0.86633","22.293","0.21813","3.5845","3.0584","0.26405","1.1909","0.029533","0.011845","0.039155","0.83924","7.455","0.31122","0.75426","994.75","14.09","6.4872","0.14605","0.027615","0.36414","65.593","0.50083","0.96468","1.729","117.71","0.17452","0.1266","0.040619","0.15276","0.097527","3.3332","0.46359","2.2366","1.5503","0.51381","0.19338","3.6079","1435.1","3.4579","0.68878","13.771","0.28187","0.22628","417.22","0.18818","0.4205","0.14099","-0.0071149","-0.0097858","0.18303","7.4166","7.105","14.321","18.77","124.76","26.124","11.8","8322.8","0.1896","15.6","24.579","0","36","107.09","31.31","30.194","17.0","16.0","0.4","23","0.07455","13","38"
"5","3","0.19598","1.1069","0.14045","0.80683","0.49922","0.1173","0.081653","0.44606","0.28134","0.72707","0.00057813","0.84552","18.437","0.19317","4.1767","2.3402","0.23496","0.8731","0.028775","0.012744","0.03767","0.59044","4.006","0.28242","0.76387","928.84","14.501","6.114","0.50779","0.04296","0.34073","2.329","0.68252","0.94675","1.2167","153.83","0.16611","0.22239","0.057639","0.035289","0.12462","2.5843","0.40063","1.5501","1.127","0.42269","0.17408","4.2172","1277.5","3.9543","0.71758","13.806","0.25226","0.14099","421.47","0.16688","0.4103","0.92664","-0.005502","-0.011021","0.15185","3.6373","7.0213","1.1538","9.8951","6.4467","30.245","10.3","8747.0","11.946","15.2","20.7","0","35","120.87","36.07","35.273","17.0","15.0","-0.2","23","0.0038233","14","39"
"5","4","0.95538","1.0243","0.10278","0.84027","0.45182","0.073896","0.019752","0.45144","0.22748","0.64343","0.022358","0.83092","2.116","0.15973","5.2604","1.763","0.16355","1.0596","0.051077","0.077293","0.062968","0.54375","3.9458","0.18837","0.81117","900.92","14.782","22.875","0.32547","0.0291","0.36619","2.8474","0.81049","0.96537","1.3055","204.19","0.12369","0.18218","0.11305","0.1996","0.11451","2.8285","-0.030059","1.395","0.89757","0.12365","0.12232","5.2994","1400.2","5.0782","0.81163","13.988","0.18908","0.085108","505.59","-0.015259","0.34607","0.21791","0.0022816","0.0050499","0.12165","5.1442","9.9099","2.0408","-1.4903","-21.907","34.285","11.5","9042.5","-18.748","10.4","47.429","4","33","54.806","39.8","38.377","17.167","16.0","5.6","23","0.19598","15","40"
"5","5","1.6764","1.1074","0.067822","0.82447","0.43839","0.0012902","0.08612","0.63442","0.15471","0.38638","0.077654","0.88778","0.039941","0.17553","4.6969","1.234","0.002943","1.3898","0.031741","0.073685","0.039594","0.49381","7.2144","0.087482","0.80166","834.41","15.121","5.0904","0.40353","0.022808","0.50858","9.3846","1.1601","0.97234","1.5231","291.74","0.076395","0.12994","0.072404","0.36183","0.060766","2.4975","-0.073828","2.8887","1.1161","0.49062","0.082261","4.7189","2159.6","4.567","0.91252","14.297","0.01835","0.038351","793.94","-0.038329","0.28783","-0.25518","-0.0036525","-0.0083316","0.051415","5.3189","5.7874","3.9589","4.1343","3.8227","39.432","11.3","9225.9","-43.911","11.9","25.157","4","31","59.806","44.53","42.822","15.5","14.0","2.1","23","0.95538","16","41"
"5","6","2.5348","1.0481","0.077902","0.81324","0.44515","0.029445","0.038559","0.59741","0.175","0.41713","0.10869","0.83998","1.0419","0.18676","4.3545","1.5467","0.066147","1.3401","0.03013","0.063488","0.037595","0.52996","8.8689","0.12918","0.80142","1201.6","15.347","11.545","0.25367","0.011819","0.47878","15.013","1.0755","0.98547","1.5389","232.75","0.092743","0.063283","0.067684","0.27301","0.050192","2.3836","0.44001","3.7209","1.5521","0.20646","0.095792","4.3666","2880.6","4.2912","0.87082","14.538","0.079631","0.057506","1456.7","0.18033","0.28927","0.035527","-0.0052244","-0.011736","0.076651","6.7298","11.801","-0.1823","5.8267","2.6566","27.729","10.5","9357.4","-10.689","18.4","1.3677","2","29","66.262","52.74","49.206","15.5","12.0","-6.4","23","1.6764","17","42"
"5","7","4.7068","1.0657","0.1069","0.78535","0.50942","0.067353","0.050888","0.57583","0.20984","0.49802","0.14552","0.8255","3.6061","0.21465","3.6588","1.8804","0.13222","1.3729","0.022522","0.036665","0.029075","0.61711","11.587","0.20651","0.77461","1862.1","15.469","10.011","0.12937","0.010741","0.44604","13.722","0.87559","0.98632","1.7302","191.45","0.1295","0.05004","0.044211","0.29242","0.043964","2.3733","0.54973","4.8823","2.4315","0.23708","0.13611","3.6663","3739.0","3.6088","0.79349","14.795","0.1431","0.1052","1982.2","0.2156","0.29443","-0.010769","-0.028224","-0.055403","0.12418","-0.075348","-0.23637","-3.0266","5.7748","-20.982","15.916","10.4","9667.3","4.7909","25.4","41.598","0","28","79.951","66.12","59.471","18.0","12.0","-13.4","23","2.5348","18","43"
"5","8","6.4706","1.2029","0.16304","0.67168","0.57554","0.17889","0.1343","0.74038","0.28328","0.49659","0.26144","0.79612","11.127","0.32832","2.0458","2.0601","0.31082","1.3905","0.016092","0.027934","0.024314","0.72293","12.167","0.33558","0.66183","2935.4","15.502","4.2857","0.03356","0.0098494","0.49001","9.882","0.85138","0.98534","2.0927","174.75","0.20479","0.029999","0.027959","0.16772","0.047302","1.753","0.57639","6.9409","3.4468","0.40904","0.24274","2.0475","5911.1","2.0158","0.66442","14.95","0.32017","0.19314","2299.3","0.22372","0.27502","0.11203","0.0","0.0","0.16955","0.0054619","-2.5748","-0.39328","-1.6532","57.368","23.905","11.9","9979.2","51.714","10.8","-1.7109","2","28","84.66","73.2","63.88","16.0","12.0","1.2","23","4.7068","19","44"
"5","9","5.205","1.1537","0.15748","0.68057","0.43943","0.18575","0.10293","0.81858","0.35838","0.49301","0.26931","0.77245","6.8154","0.31943","2.1306","1.1709","0.4227","1.2781","0.019215","0.062022","0.028699","0.56888","10.216","0.41016","0.66952","3783.8","15.791","4.2691","0.33454","0.011057","0.54806","12.603","1.2472","0.98375","2.1668","307.45","0.20387","0.034615","0.043727","0.018921","0.043015","1.3757","0.28903","7.426","3.6611","0.32224","0.23139","2.1323","7674.8","2.096","0.58984","14.968","0.43196","0.18024","2342.8","0.12627","0.2028","0.21358","0.0","0.0","0.17368","5.7265","8.4799","7.4959","2.3437","85.814","25.17","13.5","10601.0","38.855","12.4","10.131","4","27","93.883","82.3","74.497","16.5","13.0","0.6","23","6.4706","20","45"
"5","10","0.59028","1.2163","0.10466","0.60632","0.2889","0.12945","0.12832","0.9461","0.36228","0.26585","0.19685","0.72165","2.4889","0.39368","1.5401","0.73237","0.44808","1.2168","0.021568","0.18003","0.036352","0.40033","7.1016","0.41255","0.59332","2767.3","15.886","2.2513","0.10046","0.012997","0.56135","12.32","1.9431","0.97856","2.0713","491.55","0.14503","0.033015","0.074658","-0.27651","0.04068","0.73384","-0.26864","9.6774","2.5728","0.32596","0.17262","1.5425","10409.0","1.5071","0.58745","14.645","0.46077","0.11918","1657.0","-0.15516","0.13948","0.040745","0.0","0.0","0.12738","3.0621","3.9554","-0.53449","-9.302","11.207","20.132","12.3","13568.0","14.529","21.5","33.768","2","22","100.0","100.0","100.0","17.125","14.5","-7.0","23","5.205","21","46"
"5","11","0.84951","1.0337","0.068747","0.73285","0.2266","0.067196","0.024302","0.76009","0.30338","0.25733","0.095434","0.74478","1.111","0.26715","2.7432","0.53862","0.29653","1.0367","0.0093257","0.26691","0.012944","0.30426","6.6106","0.30575","0.72048","425.21","16.043","9.3244","0.16963","0.012372","0.54763","10.235","2.4167","0.98312","1.4933","668.37","0.092305","0.04631","0.041154","-0.082566","0.034279","0.84823","-0.23173","7.7934","2.0055","0.090969","0.093807","2.7494","1652.4","2.6969","0.69425","14.559","0.31038","0.069284","1531.2","-0.13105","0.15175","-0.01441","0.0","0.0","0.0","-7.714","-11.824","-25.736","-21.411","46.844","30.046","12.2","26059.0","3.8523","30.5","-10.665","0","28","91.5","130.5","132.4","20.0","14.5","-16.0","23","0.59028","22","47"
"5","12","1.1379","1.103","0.066132","0.70322","0.27541","0.074888","0.070884","0.75734","0.24013","0.22283","0.13042","0.75877","1.1497","0.29678","2.3695","0.7122","0.27192","1.2263","0.012375","0.23651","0.017989","0.36296","8.7037","0.13917","0.68789","430.77","16.095","3.8853","0.053128","0.015335","0.52097","10.155","1.8916","0.97819","1.4246","505.48","0.087157","0.051671","0.044932","0.27993","0.031642","0.92799","0.013074","9.3791","2.09","0.23885","0.094041","2.3772","1933.1","2.3179","0.86083","14.805","0.28239","0.038327","2087.6","0.0064947","0.19332","-0.02788","0.0","0.0","0.0","-0.32511","-0.71099","-3.0659","-17.899","107.71","38.823","10.4","31839.0","-25.841","34.7","36.03","2","32","87.1","175.9","178.1","20.0","14.5","-20.2","23","0.84951","23","48"
"5","13","1.5366","1.1522","0.097304","0.69537","0.35407","0.11679","0.10304","0.82961","0.27482","0.31942","0.15355","0.78025","1.9954","0.30463","2.2827","1.0459","0.32985","1.3228","0.020227","0.16531","0.029868","0.45379","11.55","0.26314","0.67721","721.12","16.224","3.4362","0.13774","0.018157","0.56182","21.193","1.5868","0.97389","1.7952","344.2","0.12471","0.059603","0.057127","0.46271","0.030656","1.1623","0.67402","9.9371","3.1741","0.33825","0.13993","2.292","2257.6","2.2231","0.73686","15.186","0.3368","0.093169","3089.5","0.25206","0.19723","0.10227","-0.019786","-0.055883","0.0","3.2148","1.5719","7.1562","-4.5408","-20.861","22.334","10.6","32801.0","-58.122","15.6","22.571","2","30","92.9","203.2","204.5","22.0","22.0","6.4","23","1.1379","24","49"
"5","14","1.6378","1.2121","0.084192","0.70161","0.33803","0.1305","0.14452","0.9353","0.24906","0.28215","0.17254","0.82576","2.0584","0.29839","2.3513","0.78395","0.38607","1.4438","0.010724","0.18756","0.015742","0.40936","13.548","0.29788","0.68124","749.8","16.408","2.339","0.20169","0.020369","0.63716","6.2678","1.8849","0.97097","2.0563","459.22","0.10196","0.068261","0.031724","0.14727","0.02495","1.1328","0.039761","11.96","3.3744","0.48434","0.12","2.3619","2657.4","2.283","0.70212","15.323","0.39265","0.10069","2790.9","0.019493","0.16439","-0.021967","0.0","0.0","0.046554","-1.5863","-7.5046","12.145","-20.229","28.286","30.023","11.0","34501.0","-32.209","11.9","13.871","1","29","91.7","227.5","214.5","21.0","20.5","8.6","23","1.5366","25","50"
"6","1","0.55179","0.75482","0.049331","0.85058","0.74077","0.070051","-0.15706","0.28857","0.066594","0.33015","0.042625","0.48354","3.5345","0.14942","5.6926","57.142","0.094565","3.7388","0.040269","0.026755","0.06286","1.532","4.6306","0.12391","0.6406","520.56","17.049","-4.7164","0.21601","0.20998","0.18486","51.578","0.24955","0.75314","4.2676","6.3001","0.10202","1.4053","0.05436","0.63243","0.15997","4.9577","0.28552","0.93403","0.30837","-1.0512","0.057997","5.6926","1576.7","4.2873","0.87609","16.749","0.12054","0.091788","906.38","0.12493","0.17358","1.3105","-0.0052479","-0.0070843","0.14191","7.1241","15.381","3.2702","17.872","34.692","30.087","12.8","7991.4","364.95","15.8","61.476","4","36","85.437","27.07","26.102","16.0","16.0","0.2","9","0.4498","10","41"
"6","2","0.90317","0.70755","0.072754","0.86306","0.89799","0.155","-0.21669","0.29038","0.081019","0.5313","0.045618","0.52425","2.4927","0.13694","6.3027","30.372","0.17261","3.6188","0.020919","0.069246","0.028233","1.7129","6.1817","0.19432","0.74093","880.03","17.407","-4.1442","0.43003","0.12213","0.21515","10.461","0.23959","0.85849","4.4916","11.853","0.13878","0.8919","0.023295","0.73355","0.14527","6.5577","1.109","0.94265","0.50083","-1.5824","0.084298","6.3027","1656.4","5.4108","0.80568","17.299","0.19247","0.1745","1747.4","0.35672","0.19993","0.29858","-0.029205","-0.032522","0.060021","7.4166","7.105","14.321","18.77","124.76","26.124","11.8","8322.8","0.1896","15.6","24.579","0","36","107.09","31.31","30.194","17.0","16.0","0.4","9","0.55179","11","42"
"6","3","0.95766","0.73538","0.071925","0.86171","0.8094","0.12065","-0.21168","0.39235","0.088862","0.5201","0.062283","0.58828","1.917","0.13829","6.2312","12.816","0.14906","4.102","0.014529","0.077755","0.018162","1.3759","7.5303","0.12569","0.79996","1043.0","17.771","-3.8236","0.43861","0.061748","0.31387","6.4893","0.38778","0.92834","4.6917","28.089","0.12226","0.44651","0.01795","0.29668","0.10749","5.8529","0.42221","1.2866","0.66916","-1.5307","0.083468","6.2312","2005.4","5.7847","0.87431","17.559","0.1686","0.10173","2223.7","0.17431","0.17252","0.06445","-0.0084297","-0.010415","0.0","3.6373","7.0213","1.1538","9.8951","6.4467","30.245","10.3","8747.0","11.946","15.2","20.7","0","35","120.87","36.07","35.273","17.0","15.0","-0.2","9","0.90317","12","43"
"6","4","0.30548","0.58868","0.085379","0.83625","0.79581","0.12756","-0.32359","0.35138","0.10728","0.5214","0.076145","0.46313","1.7752","0.16375","5.107","16.829","0.16029","5.942","0.016993","0.090291","0.0216","1.7183","6.7495","0.14155","0.78673","1073.8","17.851","-2.4593","0.084117","0.049525","0.27644","19.96","0.34737","0.94078","6.9217","21.392","0.18435","0.30245","0.021354","0.065917","0.11791","4.86","0.2869","1.3888","0.72412","-1.9762","0.1021","5.107","2059.4","4.8045","0.85845","17.623","0.18466","0.11264","2371.4","0.12546","0.11497","0.18923","-0.0078445","-0.0098572","0.0042254","5.1442","9.9099","2.0408","-1.4903","-21.907","34.285","11.5","9042.5","-18.748","10.4","47.429","4","33","54.806","39.8","38.377","17.167","16.0","5.6","9","0.95766","13","44"
"6","5","0.52779","0.69931","0.035085","0.89497","0.689","0.11691","-0.22663","0.47128","0.050922","0.33405","0.021225","0.52706","1.6279","0.10503","8.5211","7.9606","0.16969","4.4461","0.034027","0.10423","0.045147","1.3072","2.7066","0.17006","0.75369","504.96","17.986","-3.0402","0.14438","0.14128","0.3552","14.544","0.51553","0.84214","5.3571","45.223","0.066567","1.3451","0.049387","-0.0092187","0.25457","6.56","-0.52973","0.41258","0.13782","-2.1578","0.039202","8.5211","1511.6","7.176","0.82994","17.614","0.19594","0.11717","2103.6","-0.3603","0.12861","1.4708","-0.037321","-0.054167","0.0","5.3189","5.7874","3.9589","4.1343","3.8227","39.432","11.3","9225.9","-43.911","11.9","25.157","4","31","59.806","44.53","42.822","15.5","14.0","2.1","9","0.30548","14","45"
"6","6","-0.19589","0.68136","0.049257","0.86638","0.75171","0.091661","-0.25638","0.47183","0.065527","0.36863","0.03769","0.54821","1.2671","0.13362","6.4838","9.4209","0.12194","6.1382","0.02308","0.096232","0.028686","1.3712","3.6642","0.13158","0.80459","689.77","18.064","-2.9321","0.081081","0.061791","0.37963","20.16","0.50502","0.92868","7.0682","38.213","0.08985","0.46243","0.030704","0.17948","0.20515","5.6256","0.51777","0.65135","0.24011","-1.9187","0.056854","6.4838","1871.2","6.0214","0.86842","17.779","0.15943","0.098908","2465.7","0.20565","0.10635","-0.12879","-0.011919","-0.015856","0.0","6.7298","11.801","-0.1823","5.8267","2.6566","27.729","10.5","9357.4","-10.689","18.4","1.3677","2","29","66.262","52.74","49.206","15.5","12.0","-6.4","9","0.52779","15","46"
"6","7","0.18757","0.60064","0.012725","0.92407","0.87601","0.085347","-0.35571","0.41673","0.014526","0.16759","-0.016812","0.53499","1.2387","0.07593","12.17","7.1305","0.097427","6.9061","0.029279","0.078652","0.032872","1.6374","4.4705","0.12847","0.8907","148.27","18.112","-2.4627","0.0484","0.033373","0.37118","20.452","0.42372","0.96388","7.9241","50.487","0.023785","0.43952","0.033423","0.22176","0.19595","11.537","-0.72916","0.38749","0.064938","-4.6847","0.01377","12.17","884.73","11.73","0.87153","17.979","0.12689","0.11254","3070.6","-0.57376","0.11055","0.0014173","-0.039705","-0.045325","0.0","-0.075348","-0.23637","-3.0266","5.7748","-20.982","15.916","10.4","9667.3","4.7909","25.4","41.598","0","28","79.951","66.12","59.471","18.0","12.0","-13.4","9","-0.19589","16","47"
"6","8","0.62713","0.67274","0.031054","0.8991","1.0478","0.12337","-0.28492","0.47442","0.029637","0.30776","0.014809","0.58571","1.5989","0.1009","8.9104","5.029","0.11774","6.9605","0.017771","0.073635","0.020412","1.7889","6.0817","0.16616","0.87063","393.33","18.195","-3.6775","0.087044","0.028461","0.41305","3.3052","0.39421","0.96834","8.3476","71.585","0.05302","0.28206","0.016961","0.30022","0.17229","10.384","1.6529","0.58567","0.18024","-2.8237","0.034539","8.9104","1278.1","8.6283","0.83384","18.242","0.14083","0.1741","3735.0","0.45248","0.12552","-0.044237","0.0","0.0","0.19397","0.0054619","-2.5748","-0.39328","-1.6532","57.368","23.905","11.9","9979.2","51.714","10.8","-1.7109","2","28","84.66","73.2","63.88","16.0","12.0","1.2","9","0.18757","17","48"
"6","9","0.35803","0.72911","0.045185","0.87972","1.0902","0.14949","-0.23046","0.53017","0.041446","0.37566","0.043644","0.6203","2.02","0.12028","7.3137","4.5202","0.13712","7.4538","0.041679","0.067878","0.048991","1.7576","5.9776","0.18341","0.85076","649.28","18.321","-4.7306","0.13447","0.028959","0.45105","3.5863","0.41372","0.96708","9.1279","79.643","0.072844","0.24076","0.03823","0.1804","0.18239","9.0638","0.6507","0.6595","0.24775","-1.916","0.051363","7.3137","1728.4","7.073","0.81659","18.408","0.16005","0.19995","4479.2","0.24548","0.11944","0.20095","-0.0033765","-0.003097","0.20565","5.7265","8.4799","7.4959","2.3437","85.814","25.17","13.5","10601.0","38.855","12.4","10.131","4","27","93.883","82.3","74.497","16.5","13.0","0.6","9","0.62713","18","49"
"6","10","-0.30963","0.75708","0.033639","0.87441","1.0562","0.12728","-0.20585","0.58402","0.031851","0.26786","0.031048","0.64155","1.5697","0.12559","6.9626","3.2776","0.12051","7.5507","0.038899","0.076772","0.045904","1.6463","7.3102","0.14758","0.8474","387.92","18.438","-5.1308","0.12353","0.027014","0.4949","3.6715","0.46858","0.96911","8.858","109.84","0.052434","0.21511","0.036831","0.088425","0.14448","8.4098","-0.16356","0.86924","0.23283","-1.6391","0.038471","6.9626","1448.2","6.7475","0.85242","18.492","0.14277","0.15587","4889.9","-0.089065","0.11923","-0.10999","-0.0026608","-0.0025193","0.20742","3.0621","3.9554","-0.53449","-9.302","11.207","20.132","12.3","13568.0","14.529","21.5","33.768","2","22","100.0","100.0","100.0","17.125","14.5","-7.0","9","0.35803","19","50"
